TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,CAR_TT,CAR_CO,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,SM_SEATS
46.0,173.0,120.0,24.0,208.0,30.0,32.0,26.0,1.0,9.0,18.0,21.0,25.0,27.0,33.0,39.0,40.0,57.0,79.0,81.0
114.0,72.0,30.0,55.0,86.0,30.0,120.0,80.0,2.0,9.0,13.0,20.0,24.0,30.0,34.0,35.0,40.0,59.0,61.0,81.0
273.0,90.0,120.0,193.0,112.0,10.0,221.0,136.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,37.0,40.0,55.0,65.0,81.0
224.0,64.0,30.0,199.0,74.0,30.0,110.0,65.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,52.0,62.0,81.0
228.0,97.0,60.0,173.0,118.0,30.0,170.0,105.0,2.0,10.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,53.0,61.0,81.0
103.0,30.0,120.0,31.0,34.0,30.0,70.0,40.0,0.0,9.0,11.0,20.0,24.0,30.0,34.0,35.0,40.0,57.0,61.0,81.0
147.0,3120.0,120.0,70.0,3120.0,30.0,110.0,80.0,2.0,9.0,16.0,21.0,25.0,28.0,34.0,36.0,41.0,42.0,61.0,82.0
216.0,103.0,60.0,74.0,116.0,20.0,200.0,162.0,3.0,9.0,13.0,21.0,25.0,31.0,34.0,37.0,40.0,57.0,60.0,81.0
227.0,233.0,60.0,116.0,254.0,20.0,136.0,80.0,3.0,10.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,43.0,73.0,81.0
179.0,148.0,120.0,78.0,198.0,10.0,152.0,100.0,2.0,9.0,13.0,21.0,26.0,30.0,33.0,39.0,40.0,59.0,60.0,81.0
293.0,109.0,30.0,132.0,122.0,10.0,210.0,120.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,54.0,79.0,81.0
298.0,221.0,30.0,140.0,254.0,30.0,144.0,175.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,42.0,77.0,81.0
236.0,126.0,120.0,63.0,133.0,30.0,190.0,130.0,2.0,10.0,11.0,21.0,25.0,28.0,34.0,37.0,40.0,42.0,79.0,81.0
225.0,85.0,60.0,81.0,99.0,20.0,170.0,169.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
236.0,105.0,120.0,71.0,146.0,10.0,247.0,182.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,59.0,60.0,81.0
200.0,210.0,120.0,81.0,237.0,30.0,168.0,175.0,3.0,10.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,60.0,81.0
57.0,4200.0,30.0,31.0,5460.0,30.0,0.0,0.0,1.0,10.0,16.0,22.0,24.0,29.0,34.0,38.0,41.0,57.0,79.0,82.0
371.0,134.0,120.0,144.0,165.0,20.0,200.0,132.0,3.0,9.0,13.0,21.0,24.0,28.0,33.0,37.0,40.0,52.0,79.0,81.0
70.0,4200.0,120.0,48.0,5040.0,30.0,40.0,45.0,1.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,41.0,57.0,77.0,81.0
113.0,2600.0,30.0,55.0,3380.0,30.0,97.0,40.0,0.0,9.0,16.0,23.0,25.0,29.0,34.0,38.0,41.0,42.0,61.0,82.0
146.0,96.0,60.0,55.0,123.0,30.0,143.0,60.0,3.0,9.0,13.0,21.0,24.0,29.0,33.0,36.0,40.0,59.0,61.0,81.0
104.0,68.0,30.0,49.0,80.0,10.0,72.0,60.0,2.0,9.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,43.0,60.0,81.0
85.0,84.0,60.0,37.0,98.0,10.0,90.0,40.0,2.0,9.0,13.0,21.0,25.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
236.0,137.0,60.0,97.0,182.0,30.0,273.0,88.0,3.0,9.0,13.0,21.0,24.0,30.0,34.0,37.0,40.0,54.0,77.0,81.0
56.0,268.0,60.0,27.0,357.0,30.0,0.0,0.0,1.0,9.0,18.0,21.0,25.0,28.0,34.0,37.0,40.0,57.0,79.0,81.0
125.0,72.0,60.0,55.0,86.0,10.0,143.0,97.0,3.0,9.0,13.0,23.0,24.0,28.0,34.0,37.0,40.0,59.0,61.0,81.0
225.0,126.0,60.0,88.0,133.0,20.0,0.0,0.0,1.0,10.0,11.0,22.0,24.0,28.0,34.0,37.0,40.0,42.0,79.0,81.0
107.0,68.0,60.0,96.0,83.0,30.0,100.0,150.0,6.0,9.0,13.0,22.0,24.0,29.0,33.0,37.0,40.0,59.0,65.0,81.0
276.0,112.0,30.0,174.0,127.0,30.0,299.0,116.0,3.0,10.0,11.0,21.0,25.0,31.0,34.0,38.0,40.0,57.0,72.0,81.0
114.0,2340.0,60.0,44.0,3120.0,20.0,0.0,0.0,0.0,9.0,16.0,21.0,25.0,29.0,34.0,36.0,41.0,54.0,72.0,81.0
187.0,98.0,30.0,107.0,118.0,30.0,170.0,95.0,2.0,10.0,11.0,21.0,25.0,29.0,33.0,39.0,40.0,58.0,60.0,81.0
231.0,2600.0,60.0,58.0,3380.0,10.0,0.0,0.0,0.0,9.0,16.0,23.0,25.0,28.0,34.0,37.0,41.0,59.0,60.0,81.0
66.0,54.0,30.0,35.0,65.0,30.0,56.0,45.0,2.0,9.0,13.0,21.0,26.0,28.0,33.0,36.0,40.0,59.0,77.0,81.0
195.0,97.0,30.0,81.0,112.0,30.0,234.0,92.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
205.0,44.0,30.0,55.0,64.0,20.0,195.0,85.0,2.0,9.0,11.0,22.0,25.0,28.0,34.0,37.0,40.0,43.0,72.0,81.0
119.0,68.0,120.0,61.0,95.0,10.0,100.0,44.0,3.0,9.0,13.0,21.0,25.0,30.0,34.0,37.0,40.0,43.0,60.0,81.0
139.0,68.0,120.0,88.0,76.0,30.0,80.0,130.0,2.0,10.0,11.0,21.0,25.0,28.0,34.0,38.0,40.0,42.0,61.0,81.0
139.0,46.0,120.0,95.0,56.0,20.0,60.0,45.0,2.0,10.0,11.0,21.0,25.0,28.0,34.0,37.0,40.0,42.0,72.0,81.0
125.0,80.0,30.0,44.0,91.0,30.0,143.0,64.0,3.0,9.0,13.0,21.0,24.0,29.0,34.0,37.0,40.0,59.0,61.0,81.0
74.0,29.0,30.0,39.0,34.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,32.0,34.0,37.0,40.0,59.0,77.0,81.0
212.0,91.0,120.0,139.0,90.0,30.0,140.0,95.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,52.0,68.0,81.0
248.0,184.0,30.0,134.0,218.0,30.0,234.0,108.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,42.0,77.0,81.0
124.0,36.0,60.0,47.0,45.0,10.0,64.0,65.0,2.0,9.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,42.0,61.0,81.0
207.0,218.0,60.0,112.0,245.0,20.0,299.0,145.0,2.0,10.0,13.0,20.0,24.0,29.0,34.0,35.0,40.0,42.0,79.0,81.0
154.0,81.0,60.0,84.0,98.0,10.0,182.0,97.0,3.0,9.0,13.0,21.0,24.0,30.0,34.0,38.0,40.0,59.0,61.0,81.0
92.0,60.0,120.0,41.0,71.0,30.0,72.0,65.0,2.0,10.0,11.0,23.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
182.0,62.0,120.0,63.0,72.0,20.0,210.0,143.0,3.0,9.0,11.0,21.0,25.0,29.0,34.0,37.0,40.0,42.0,79.0,81.0
208.0,67.0,30.0,108.0,88.0,20.0,180.0,136.0,3.0,9.0,11.0,21.0,24.0,30.0,33.0,36.0,40.0,42.0,77.0,81.0
188.0,181.0,120.0,92.0,210.0,30.0,136.0,143.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,57.0,60.0,81.0
86.0,4200.0,120.0,68.0,5460.0,20.0,120.0,91.0,1.0,10.0,16.0,21.0,25.0,29.0,34.0,38.0,41.0,58.0,79.0,81.0
79.0,36.0,120.0,35.0,52.0,10.0,0.0,0.0,0.0,9.0,14.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,61.0,81.0
93.0,38.0,30.0,35.0,45.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,27.0,34.0,36.0,40.0,43.0,60.0,82.0
92.0,20.0,30.0,66.0,23.0,30.0,130.0,32.0,1.0,9.0,12.0,22.0,26.0,28.0,34.0,39.0,40.0,58.0,79.0,82.0
92.0,418.0,120.0,57.0,603.0,20.0,0.0,0.0,1.0,10.0,18.0,22.0,25.0,29.0,33.0,36.0,40.0,58.0,79.0,82.0
160.0,114.0,60.0,123.0,116.0,10.0,150.0,84.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,74.0,81.0
200.0,252.0,30.0,81.0,337.0,20.0,210.0,175.0,3.0,10.0,13.0,21.0,25.0,30.0,34.0,38.0,40.0,59.0,60.0,81.0
131.0,226.0,60.0,89.0,294.0,10.0,72.0,45.0,0.0,10.0,19.0,22.0,25.0,28.0,33.0,38.0,40.0,59.0,78.0,81.0
146.0,136.0,30.0,55.0,153.0,10.0,120.0,64.0,2.0,10.0,13.0,21.0,25.0,28.0,34.0,37.0,40.0,59.0,61.0,81.0
135.0,42.0,30.0,77.0,48.0,30.0,143.0,44.0,2.0,9.0,11.0,22.0,25.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
221.0,5040.0,60.0,80.0,6720.0,30.0,182.0,72.0,2.0,10.0,16.0,21.0,25.0,30.0,34.0,38.0,41.0,51.0,61.0,81.0
70.0,1850.0,30.0,56.0,2960.0,20.0,40.0,20.0,2.0,9.0,17.0,21.0,25.0,27.0,34.0,36.0,41.0,42.0,72.0,81.0
106.0,80.0,60.0,73.0,90.0,20.0,130.0,65.0,2.0,9.0,13.0,22.0,24.0,29.0,34.0,39.0,40.0,43.0,60.0,81.0
103.0,50.0,30.0,55.0,80.0,20.0,56.0,64.0,0.0,9.0,15.0,21.0,25.0,29.0,33.0,37.0,40.0,43.0,77.0,81.0
101.0,20.0,60.0,40.0,22.0,20.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,52.0,60.0,81.0
124.0,2600.0,60.0,69.0,4160.0,30.0,90.0,60.0,4.0,9.0,16.0,23.0,25.0,28.0,34.0,36.0,41.0,43.0,60.0,81.0
85.0,54.0,30.0,41.0,68.0,30.0,90.0,65.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
66.0,4200.0,120.0,33.0,6720.0,10.0,0.0,0.0,1.0,10.0,16.0,22.0,24.0,29.0,34.0,38.0,41.0,57.0,79.0,82.0
73.0,464.0,60.0,57.0,557.0,20.0,0.0,0.0,1.0,10.0,18.0,22.0,25.0,29.0,33.0,36.0,40.0,58.0,79.0,82.0
274.0,97.0,120.0,173.0,118.0,10.0,221.0,136.0,2.0,10.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,53.0,61.0,81.0
101.0,36.0,60.0,53.0,49.0,30.0,88.0,78.0,3.0,9.0,11.0,20.0,24.0,29.0,34.0,35.0,40.0,42.0,61.0,81.0
82.0,53.0,120.0,38.0,76.0,10.0,64.0,45.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,61.0,81.0
58.0,22.0,60.0,37.0,29.0,30.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,32.0,34.0,37.0,40.0,59.0,77.0,82.0
368.0,74.0,30.0,164.0,86.0,10.0,270.0,120.0,3.0,9.0,11.0,21.0,25.0,28.0,34.0,38.0,40.0,59.0,71.0,81.0
209.0,3780.0,30.0,124.0,6720.0,20.0,0.0,0.0,2.0,10.0,16.0,22.0,26.0,28.0,34.0,36.0,41.0,43.0,75.0,81.0
89.0,38.0,30.0,66.0,53.0,10.0,40.0,25.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,38.0,40.0,51.0,60.0,81.0
200.0,111.0,120.0,63.0,156.0,10.0,210.0,108.0,2.0,9.0,13.0,22.0,24.0,28.0,34.0,38.0,40.0,59.0,60.0,81.0
262.0,202.0,60.0,143.0,245.0,10.0,273.0,221.0,3.0,10.0,13.0,21.0,25.0,29.0,33.0,39.0,40.0,59.0,60.0,81.0
150.0,145.0,120.0,78.0,162.0,30.0,90.0,60.0,0.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,60.0,81.0
95.0,180.0,30.0,49.0,180.0,10.0,78.0,52.0,1.0,9.0,19.0,21.0,25.0,28.0,33.0,37.0,40.0,42.0,72.0,81.0
132.0,85.0,30.0,81.0,105.0,20.0,130.0,97.0,2.0,10.0,11.0,21.0,24.0,30.0,34.0,38.0,40.0,52.0,61.0,81.0
71.0,2340.0,60.0,40.0,3120.0,20.0,0.0,0.0,0.0,9.0,16.0,21.0,24.0,28.0,33.0,39.0,41.0,59.0,77.0,81.0
52.0,3120.0,120.0,33.0,4160.0,10.0,32.0,35.0,1.0,9.0,16.0,21.0,25.0,29.0,34.0,38.0,41.0,59.0,77.0,81.0
129.0,31.0,120.0,86.0,36.0,20.0,0.0,0.0,0.0,9.0,11.0,22.0,25.0,29.0,34.0,36.0,40.0,42.0,72.0,81.0
46.0,100.0,60.0,25.0,108.0,10.0,0.0,0.0,1.0,10.0,15.0,22.0,25.0,28.0,33.0,37.0,40.0,59.0,77.0,82.0
130.0,61.0,60.0,53.0,71.0,20.0,120.0,91.0,2.0,10.0,11.0,20.0,24.0,29.0,34.0,35.0,40.0,43.0,60.0,81.0
114.0,72.0,120.0,49.0,83.0,30.0,156.0,60.0,3.0,9.0,13.0,21.0,25.0,28.0,33.0,37.0,40.0,59.0,61.0,81.0
79.0,30.0,30.0,31.0,46.0,20.0,0.0,0.0,0.0,9.0,14.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,61.0,81.0
207.0,196.0,120.0,102.0,225.0,30.0,299.0,116.0,2.0,10.0,13.0,20.0,24.0,29.0,34.0,35.0,40.0,42.0,79.0,81.0
157.0,130.0,30.0,59.0,139.0,10.0,221.0,123.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,57.0,60.0,81.0
150.0,211.0,120.0,64.0,281.0,10.0,136.0,135.0,0.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
244.0,62.0,60.0,91.0,72.0,10.0,160.0,105.0,3.0,9.0,11.0,21.0,24.0,28.0,33.0,36.0,40.0,42.0,78.0,81.0
166.0,81.0,60.0,83.0,91.0,20.0,110.0,78.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
164.0,20.0,30.0,80.0,26.0,20.0,0.0,0.0,3.0,9.0,12.0,21.0,25.0,27.0,33.0,36.0,40.0,43.0,77.0,81.0
236.0,139.0,120.0,125.0,161.0,20.0,250.0,201.0,2.0,9.0,13.0,22.0,24.0,28.0,34.0,39.0,40.0,52.0,79.0,81.0
138.0,82.0,120.0,98.0,105.0,10.0,0.0,0.0,1.0,10.0,11.0,21.0,24.0,29.0,33.0,36.0,40.0,43.0,60.0,81.0
81.0,4200.0,30.0,35.0,6720.0,20.0,48.0,24.0,1.0,10.0,16.0,22.0,25.0,28.0,34.0,38.0,41.0,42.0,72.0,81.0
201.0,58.0,120.0,93.0,66.0,30.0,286.0,116.0,2.0,9.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,59.0,64.0,81.0
258.0,127.0,120.0,140.0,132.0,30.0,170.0,110.0,3.0,9.0,13.0,21.0,24.0,28.0,34.0,38.0,40.0,59.0,67.0,81.0
56.0,282.0,120.0,23.0,282.0,30.0,40.0,30.0,1.0,9.0,18.0,21.0,25.0,28.0,34.0,37.0,40.0,59.0,77.0,82.0
154.0,2600.0,60.0,52.0,3380.0,10.0,0.0,0.0,1.0,9.0,16.0,21.0,25.0,28.0,34.0,39.0,41.0,43.0,79.0,81.0
70.0,22.0,30.0,35.0,29.0,20.0,0.0,0.0,2.0,9.0,11.0,21.0,25.0,28.0,34.0,36.0,40.0,57.0,79.0,81.0
92.0,31.0,30.0,37.0,38.0,10.0,72.0,60.0,3.0,9.0,11.0,21.0,25.0,30.0,33.0,36.0,40.0,42.0,61.0,81.0
174.0,147.0,120.0,90.0,184.0,10.0,130.0,65.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
175.0,127.0,30.0,112.0,128.0,10.0,234.0,117.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,59.0,67.0,81.0
236.0,125.0,60.0,125.0,172.0,30.0,200.0,234.0,2.0,9.0,13.0,20.0,25.0,29.0,34.0,38.0,40.0,52.0,79.0,81.0
206.0,54.0,30.0,73.0,62.0,10.0,170.0,80.0,3.0,9.0,11.0,21.0,25.0,28.0,33.0,36.0,40.0,42.0,77.0,81.0
114.0,96.0,60.0,49.0,106.0,10.0,120.0,68.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,43.0,79.0,81.0
136.0,67.0,60.0,93.0,88.0,30.0,88.0,97.0,2.0,10.0,11.0,21.0,25.0,30.0,34.0,38.0,40.0,42.0,61.0,81.0
155.0,82.0,60.0,78.0,105.0,30.0,130.0,56.0,0.0,10.0,11.0,21.0,25.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
55.0,3120.0,30.0,33.0,4160.0,20.0,0.0,0.0,1.0,9.0,16.0,23.0,25.0,28.0,34.0,37.0,41.0,57.0,79.0,82.0
142.0,153.0,120.0,100.0,169.0,20.0,100.0,84.0,2.0,10.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
136.0,2340.0,60.0,90.0,4160.0,30.0,72.0,78.0,0.0,9.0,16.0,22.0,25.0,29.0,34.0,38.0,41.0,54.0,61.0,82.0
132.0,51.0,120.0,106.0,68.0,10.0,80.0,44.0,3.0,9.0,13.0,21.0,25.0,28.0,33.0,37.0,40.0,59.0,77.0,81.0
118.0,117.0,120.0,60.0,162.0,10.0,120.0,56.0,2.0,10.0,13.0,23.0,25.0,28.0,34.0,38.0,40.0,43.0,60.0,81.0
200.0,94.0,30.0,121.0,112.0,30.0,200.0,120.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,42.0,77.0,81.0
185.0,50.0,30.0,96.0,64.0,30.0,195.0,60.0,3.0,9.0,11.0,21.0,24.0,28.0,33.0,37.0,40.0,43.0,72.0,81.0
54.0,18.0,120.0,23.0,26.0,10.0,0.0,0.0,2.0,9.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,59.0,77.0,82.0
181.0,43.0,120.0,120.0,49.0,30.0,195.0,72.0,2.0,9.0,11.0,22.0,25.0,30.0,34.0,38.0,40.0,43.0,79.0,81.0
152.0,39.0,30.0,97.0,45.0,10.0,72.0,50.0,3.0,9.0,11.0,21.0,25.0,28.0,34.0,36.0,40.0,43.0,60.0,81.0
153.0,46.0,30.0,120.0,58.0,20.0,104.0,56.0,3.0,9.0,11.0,21.0,25.0,29.0,34.0,37.0,40.0,42.0,61.0,81.0
221.0,126.0,30.0,123.0,155.0,20.0,240.0,182.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,55.0,77.0,81.0
257.0,146.0,120.0,109.0,207.0,10.0,216.0,190.0,2.0,10.0,11.0,21.0,24.0,31.0,34.0,38.0,40.0,59.0,72.0,81.0
136.0,145.0,30.0,85.0,194.0,20.0,90.0,78.0,0.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,43.0,60.0,81.0
46.0,235.0,120.0,23.0,305.0,20.0,40.0,39.0,1.0,9.0,18.0,21.0,25.0,28.0,34.0,37.0,40.0,59.0,77.0,81.0
135.0,153.0,120.0,98.0,167.0,30.0,88.0,260.0,2.0,10.0,13.0,21.0,26.0,30.0,34.0,38.0,40.0,48.0,60.0,81.0
122.0,122.0,60.0,47.0,142.0,20.0,90.0,78.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
230.0,62.0,120.0,111.0,70.0,30.0,152.0,169.0,2.0,9.0,11.0,21.0,25.0,30.0,33.0,37.0,40.0,59.0,60.0,81.0
182.0,62.0,30.0,71.0,86.0,20.0,200.0,128.0,0.0,9.0,11.0,22.0,25.0,28.0,33.0,37.0,40.0,59.0,60.0,81.0
132.0,2600.0,30.0,51.0,3380.0,30.0,0.0,0.0,2.0,9.0,16.0,21.0,25.0,27.0,33.0,39.0,41.0,59.0,61.0,82.0
125.0,82.0,120.0,49.0,90.0,20.0,156.0,80.0,3.0,10.0,11.0,21.0,24.0,29.0,33.0,38.0,40.0,59.0,61.0,81.0
292.0,154.0,60.0,92.0,210.0,30.0,286.0,108.0,2.0,9.0,13.0,22.0,24.0,28.0,34.0,37.0,40.0,57.0,72.0,81.0
112.0,100.0,30.0,67.0,123.0,20.0,100.0,78.0,0.0,9.0,13.0,21.0,25.0,28.0,34.0,37.0,40.0,43.0,60.0,81.0
100.0,64.0,60.0,53.0,71.0,10.0,70.0,32.0,2.0,10.0,11.0,21.0,24.0,31.0,34.0,38.0,40.0,57.0,61.0,82.0
182.0,2600.0,120.0,63.0,3380.0,20.0,0.0,0.0,2.0,9.0,16.0,21.0,25.0,28.0,34.0,37.0,41.0,59.0,60.0,81.0
245.0,154.0,60.0,108.0,165.0,20.0,168.0,104.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,59.0,60.0,81.0
203.0,90.0,30.0,92.0,109.0,30.0,195.0,72.0,2.0,10.0,11.0,22.0,25.0,30.0,34.0,38.0,40.0,52.0,61.0,81.0
92.0,54.0,120.0,34.0,78.0,10.0,90.0,52.0,2.0,10.0,11.0,21.0,24.0,29.0,34.0,38.0,40.0,42.0,61.0,81.0
157.0,221.0,30.0,59.0,237.0,10.0,221.0,162.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
122.0,57.0,120.0,52.0,70.0,20.0,56.0,40.0,2.0,9.0,13.0,21.0,25.0,27.0,33.0,36.0,40.0,57.0,61.0,82.0
170.0,85.0,120.0,80.0,97.0,30.0,221.0,88.0,3.0,10.0,11.0,21.0,24.0,28.0,34.0,37.0,40.0,57.0,60.0,81.0
209.0,44.0,30.0,170.0,49.0,10.0,112.0,80.0,3.0,9.0,11.0,21.0,25.0,30.0,34.0,37.0,40.0,42.0,65.0,81.0
111.0,100.0,30.0,44.0,108.0,30.0,48.0,45.0,0.0,10.0,15.0,22.0,25.0,29.0,34.0,38.0,40.0,42.0,72.0,81.0
183.0,108.0,60.0,89.0,122.0,10.0,160.0,84.0,2.0,10.0,11.0,22.0,25.0,29.0,34.0,37.0,40.0,43.0,72.0,81.0
195.0,82.0,120.0,130.0,98.0,20.0,88.0,56.0,3.0,9.0,13.0,21.0,24.0,29.0,33.0,37.0,40.0,47.0,65.0,81.0
204.0,252.0,120.0,107.0,349.0,10.0,168.0,150.0,2.0,10.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,42.0,79.0,81.0
150.0,88.0,30.0,56.0,122.0,20.0,136.0,84.0,2.0,10.0,11.0,23.0,25.0,28.0,34.0,37.0,40.0,42.0,77.0,81.0
275.0,194.0,120.0,123.0,266.0,10.0,260.0,149.0,2.0,10.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,42.0,77.0,81.0
240.0,108.0,30.0,149.0,116.0,10.0,170.0,92.0,3.0,9.0,13.0,21.0,25.0,29.0,34.0,37.0,40.0,53.0,61.0,81.0
147.0,5040.0,30.0,96.0,6720.0,20.0,0.0,0.0,2.0,10.0,16.0,21.0,25.0,30.0,33.0,39.0,41.0,58.0,61.0,82.0
287.0,59.0,120.0,229.0,72.0,10.0,180.0,84.0,3.0,9.0,11.0,21.0,25.0,31.0,33.0,37.0,40.0,43.0,76.0,81.0
110.0,4200.0,120.0,63.0,5460.0,20.0,0.0,0.0,2.0,10.0,16.0,21.0,25.0,31.0,33.0,36.0,41.0,42.0,70.0,81.0
165.0,147.0,120.0,134.0,162.0,20.0,120.0,104.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,66.0,81.0
120.0,61.0,120.0,93.0,68.0,20.0,72.0,44.0,1.0,9.0,13.0,21.0,24.0,28.0,34.0,37.0,40.0,59.0,65.0,81.0
159.0,5040.0,30.0,82.0,5460.0,30.0,72.0,78.0,2.0,10.0,16.0,21.0,25.0,30.0,34.0,38.0,41.0,43.0,74.0,81.0
194.0,131.0,30.0,77.0,140.0,10.0,299.0,195.0,2.0,10.0,11.0,21.0,25.0,29.0,34.0,37.0,40.0,42.0,79.0,81.0
149.0,75.0,120.0,75.0,90.0,20.0,88.0,60.0,2.0,9.0,13.0,22.0,25.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
180.0,169.0,120.0,108.0,218.0,20.0,140.0,117.0,2.0,10.0,13.0,22.0,24.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
342.0,212.0,120.0,260.0,253.0,10.0,224.0,170.0,3.0,9.0,13.0,21.0,25.0,28.0,34.0,37.0,40.0,59.0,76.0,81.0
176.0,99.0,30.0,109.0,144.0,20.0,104.0,56.0,2.0,9.0,13.0,21.0,25.0,29.0,33.0,37.0,40.0,51.0,61.0,81.0
120.0,42.0,60.0,81.0,46.0,20.0,143.0,65.0,2.0,9.0,11.0,22.0,24.0,28.0,34.0,37.0,40.0,52.0,61.0,81.0
117.0,42.0,30.0,66.0,56.0,20.0,0.0,0.0,0.0,9.0,11.0,22.0,25.0,28.0,33.0,36.0,40.0,43.0,60.0,82.0
194.0,221.0,30.0,146.0,254.0,20.0,160.0,136.0,0.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
217.0,158.0,120.0,98.0,225.0,10.0,160.0,84.0,2.0,10.0,13.0,22.0,25.0,29.0,34.0,38.0,40.0,43.0,72.0,81.0
291.0,189.0,30.0,130.0,254.0,20.0,338.0,145.0,3.0,10.0,13.0,21.0,25.0,30.0,33.0,36.0,40.0,57.0,75.0,81.0
305.0,77.0,60.0,139.0,105.0,30.0,0.0,0.0,6.0,9.0,11.0,21.0,24.0,28.0,34.0,39.0,40.0,59.0,60.0,81.0
160.0,79.0,120.0,69.0,92.0,30.0,221.0,88.0,2.0,10.0,11.0,23.0,25.0,29.0,34.0,38.0,40.0,57.0,60.0,81.0
236.0,210.0,60.0,63.0,245.0,10.0,168.0,135.0,2.0,10.0,13.0,22.0,24.0,30.0,34.0,38.0,40.0,59.0,60.0,81.0
98.0,170.0,120.0,57.0,210.0,10.0,80.0,65.0,2.0,10.0,13.0,22.0,24.0,29.0,34.0,38.0,40.0,43.0,60.0,81.0
178.0,116.0,60.0,143.0,122.0,10.0,210.0,100.0,1.0,10.0,11.0,21.0,25.0,29.0,33.0,36.0,40.0,48.0,73.0,81.0
372.0,131.0,120.0,196.0,140.0,30.0,210.0,130.0,2.0,10.0,11.0,22.0,24.0,28.0,34.0,38.0,40.0,52.0,78.0,81.0
189.0,81.0,60.0,98.0,112.0,30.0,120.0,136.0,2.0,10.0,11.0,22.0,24.0,29.0,34.0,38.0,40.0,52.0,61.0,81.0
95.0,60.0,60.0,51.0,71.0,20.0,78.0,50.0,0.0,10.0,11.0,22.0,25.0,29.0,33.0,37.0,40.0,42.0,61.0,82.0
